id,type,name,description,address,postal_code,city,department,region,latitude,longitude,website,email,period,precision,source,source_ref,last_updated
fest-04840,festival,BD dans l'ain,"Festival/salon du livre — Bande dessinée, comics, manga",PLACE JEANNE d'ARC,1200,Valserhone,Ain,Auvergne-Rhône-Alpes,46.1067901755,5.83202736464,www.bddanslain.fr,festival@bddanslain.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_01033_6913,2026-06-28
fest-04841,festival,Des mots en Vendômois,Festival/salon du livre — Fiction,,41100,Vendôme,Loir-et-Cher,Centre-Val de Loire,47.8013026692,1.06106057175,,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_41269_6975,2026-06-28
fest-04842,festival,Littératures voyageuses,Festival / salon du livre,,73200,Albertville,Savoie,Auvergne-Rhône-Alpes,45.6683987277,6.40460338643,https://www.arlysere.fr/actualites/litteratures-voyageuses-edition-2021/,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_73011_106,2026-06-28
fest-04843,festival,Livres en Citadelle,Festival / salon du livre,1 Citadelle Vauban,33390,Blaye,Gironde,Nouvelle-Aquitaine,45.127899764,-0.669707092291,http://preface-blaye.fr/,preface33@orange.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_33058_849,2026-06-28
fest-04844,festival,Cont'en Corbières,Festival / salon du livre,,11350,Cucugnan,Aude,Occitanie,42.8512642371,2.60941588614,http://contoirduconte.fr/,babethetvero@contoirduconte.fr,saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_11113_1901,2026-06-28
fest-04845,festival,Terre de bulles,Festival/salon du livre — Bande dessinée,Place De la Favière,43300,Langeac,Haute-Loire,Auvergne-Rhône-Alpes,45.0822541836,3.47806203807,http://www.ville-langeac.fr,,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_43112_2957,2026-06-28
fest-04846,festival,Fête du livre de Montataire,Festival/salon du livre — Généraliste,,60160,Montataire,Oise,Hauts-de-France,49.2632645948,2.43135724334,www.mairie-montataire.fr,ggouiffes@mairie-montataire.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_60414_3973,2026-06-28
fest-04847,festival,Partir en Livre,Festival/salon du livre — Conte - Littérature jeunesse,6 rue Sicotram,97670,Chiconi,Mayotte,Mayotte,-12.821522233,45.1132970298,/,info@arll-mayotte.yt,Juillet,exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_97605_1623,2026-06-28
fest-04848,festival,Les Eclats de lire,Festival / salon du livre,Avenue Jeanne D'arc,30120,Le Vigan,Gard,Occitanie,43.9886565575,3.62522883405,www.leseclatsdelire.fr,association.kamishibai@gmail.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_30350_3208,2026-06-28
fest-04849,festival,Les nuits de Marcolès,Festival/salon du livre — Conte,1 Place de la Mairie,15220,Marcolès,Cantal,Auvergne-Rhône-Alpes,44.7824610941,2.35726989792,Les Nuits de Marcolès,ch.montin15@orange.fr,Saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_15117_3651,2026-06-28
fest-04850,festival,Les gueules noires du polar,Festival / salon du livre,,42000,Saint-Étienne,Loire,Auvergne-Rhône-Alpes,45.4301235512,4.37913997076,https://www.librairiedeparis.com/agenda-107233/les-gueules-noires-du-polar-4e-dition/,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_42218_5820,2026-06-28
fest-04851,festival,Miam miam... des livres !,Festival / salon du livre,,63160,Saint-Julien-de-Coppel,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.6901407838,3.31080229183,http://www.stdb-auvergne.com,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_63368_5947,2026-06-28
fest-04852,festival,Lire en Valdaine,Festival / salon du livre,,26450,Charols,Drôme,Auvergne-Rhône-Alpes,44.5895894991,4.95411000129,https://mairie.charols.fr/evenement/salon-du-livre-lire-en-valdaine-2/,,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_26078_1497,2026-06-28
fest-04853,festival,Festival du livre et de l'image de montagne,Festival/salon du livre — Montagne aventures,17 Avenue Charles de gaulle,5120,L'Argentière-La Bessée,Hautes-Alpes,Provence-Alpes-Côte d'Azur,44.7821732712,6.47214497323,,marie-laure.marfoure@ville-argentiere.fr,Saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_05006_2997,2026-06-28
fest-04854,festival,Les assises Internationales du roman,Festival / salon du livre,,69001,Lyon,Métropole de Lyon,Auvergne-Rhône-Alpes,45.681836669,4.40076611695,https://www.radiofrance.fr/franceculture/evenement/litterature-live-festival-2235312,b.cote@villagillet.net,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_69132_3554,2026-06-28
fest-04855,festival,Salon du livre jeunesse de Wimereux,"Festival/salon du livre — Généraliste, jeunesse, lecture",,62131,Wimereux,Pas-de-Calais,Hauts-de-France,50.7792497892,1.6134323131,ville-wimereux.fr,bibliotheque.wimereux@orange.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_62893_7215,2026-06-28
fest-04856,festival,Les feuilles d'automne,Festival / salon du livre,Place Grieud,4370,Colmars,Alpes-de-Haute-Provence,Provence-Alpes-Côte d'Azur,44.1724272821,6.6615406144,5saisons-colmars.fr,lespleiades@orange.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_04061_1750,2026-06-28
fest-04857,festival,Festival de bande dessinée d'humour,Festival / salon du livre,,7450,Burzet,Ardèche,Auvergne-Rhône-Alpes,44.748232889,4.23385605882,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2234,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_07045_1116,2026-06-28
fest-04858,festival,Lignes de crêtes,Festival/salon du livre — Livre d'artiste,Chemin De l'aigle,5260,Saint-Jean-Saint-Nicolas,Hautes-Alpes,Provence-Alpes-Côte d'Azur,44.6744954225,6.23085847467,www.champsaur-valgaudemar.com,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_05145_5940,2026-06-28
fest-04859,festival,Rencontres poétiques,"Festival/salon du livre — Poésie, littérature jeunesse",14 rue  Jean de La Fontaine,2400,Château-Thierry,Aisne,Hauts-de-France,49.0564070801,3.38160004843,http://www.chateau-thierry.fr,claire.dubourg@ville-chateau-thierry.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_02168_1560,2026-06-28
fest-04860,festival,Salon du livre ancien et d'occasion,Festival / salon du livre,,3210,Souvigny,Allier,Auvergne-Rhône-Alpes,46.5243440423,3.18992960249,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/1888,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_03275_6415,2026-06-28
fest-04861,festival,Les Nouvelles Aliénor - Jeune poésie et nouvelles littératures féminines,Festival / salon du livre,,87000,Limoges,Haute-Vienne,Nouvelle-Aquitaine,45.8542549589,1.2487579024,site de la revue A littérature-action www.revue-a.fr,marsa@free.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_87085_3383,2026-06-28
fest-04862,festival,Dibenn Sizhun (week-end breton),Festival / salon du livre,Salle Croas Malo,29730,Treffiagat,Finistère,Bretagne,47.8049042408,-4.2597485124,https://amicale-laique-lechiagat-treffiagat.fr,claudie.roue@wanadoo.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_29284_6772,2026-06-28
fest-04863,festival,Foire du Livre de Brive,Festival / salon du livre,,19100,Brive-la-Gaillarde,Corrèze,Nouvelle-Aquitaine,45.1435830664,1.51936836063,www.foiredulivredebrive.net,foiredulivre@brive.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_19031_1096,2026-06-28
fest-04864,festival,Salon de la poésie et des arts,Festival/salon du livre — Poésie,230 Rue des Lombards,60680,Le Fayel,Oise,Hauts-de-France,49.3722915111,2.6969172661,http://graines-de-mots.over-blog.com,graines.de.mots.60@gmail.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_60229_3079,2026-06-28
fest-04865,festival,D'un pays l'autre. Découvertes et aventures de la traduction littéraire.,"Festival/salon du livre — Bande dessinée, comics, manga, fiction (roman, théâtre, etc.), Non-fiction (documentaire, autobiographie, essai, récit, etc.), Poésie",,59000,Lille,Nord,Hauts-de-France,50.6317183168,3.04783272312,www.dunpayslautre.org,contactlacontreallee@gmail.com,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_59350_3327,2026-06-28
fest-04866,festival,Salon du livre,"Festival/salon du livre — Bande dessinée, comics, manga, fiction (roman, théâtre, etc.), Non-fiction (documentaire, autobiographie, essai, récit, etc.), Poésie, polar, science-fiction",1 Place Commandant Louis Daudré,80200,Péronne,Somme,Hauts-de-France,49.928328669,2.93001266218,ville-peronne.fr,bibliotheque@ville-peronne.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_80620_4965,2026-06-28
fest-04867,festival,Escale littéraire,Festival / salon du livre,285 Avenue D'avignon,84700,Sorgues,Vaucluse,Provence-Alpes-Côte d'Azur,44.0145763951,4.86740515419,mediatheque.sorgues.fr,contact.mediatheque@sorgues.fr,,exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_84129_6397,2026-06-28
fest-04868,festival,Fête du livre d'Aix,Festival / salon du livre,Rue Des allumettes,13098,Aix-en-Provence,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,43.296346,5.369889,www.citedulivre-aix.com,ecritures.croisees@free.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_13055_47,2026-06-28
fest-04869,festival,Les littératures étrangères,Festival / salon du livre,,25400,Audincourt,Doubs,Bourgogne-Franche-Comté,47.4811676376,6.85493983157,,bibliotheque@audincourt.fr // c.nommay@audincourt.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_25031_451,2026-06-28
fest-04870,festival,Festival de poésie de Beuvry,Festival/salon du livre — Poésie,37 Rue François Galvaire,62660,Beuvry,Pas-de-Calais,Hauts-de-France,50.5328399462,2.69176985674,www.maisondelapoesiehdf.fr,mapoesie.npdc@wanadoo.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_62126_797,2026-06-28
fest-04871,festival,Polar en Cabanes,Festival / salon du livre,,33000,Bordeaux,Gironde,Nouvelle-Aquitaine,44.8572445351,-0.57369678116,https://www.facebook.com/polarencabanes/,asso.achaab@orange.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_33063_923,2026-06-28
fest-04872,festival,L'Autre festival,Festival / salon du livre,,12700,Capdenac-Gare,Aveyron,Occitanie,44.5596095618,2.06863929998,http://guide-festivals.eu/index.php5?page=festival&festi=25477,,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_12052_1243,2026-06-28
fest-04873,festival,Festival Fumetti,Festival / salon du livre,6 Cour Jules Durand,44000,Nantes,Loire-Atlantique,Pays de la Loire,47.2316356767,-1.54831008605,www.maisonfumetti.fr,contact@maisonfumetti.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_44109_4298,2026-06-28
fest-04874,festival,Ecrivains enchantés,Festival / salon du livre,,84100,Orange,Vaucluse,Provence-Alpes-Côte d'Azur,44.128913537,4.8098792403,www.theatredusablier.com/festival-ecrivains-enchantes.html,prod@theatredusablier.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_84087_4525,2026-06-28
fest-04875,festival,Seille de Crime,Festival / salon du livre,,54760,Arraye-et-Han,Meurthe-et-Moselle,Grand Est,48.8354421206,6.28872660857,https://seilledecrime.fr/,contact@seilledecrime.fr; icerutti@laposte.net,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_54024_382,2026-06-28
fest-04876,festival,Bulles en Nord,"Festival/salon du livre — Bande dessinée, comics, manga",Avenue Paul Bert,59390,Lys-lez-Lannoy,Nord,Hauts-de-France,50.6721775091,3.2172382556,https://fr-fr.facebook.com/pages/category/Interest/Festival-Bulles-en-Nord-Lys-lez-Lannoy-1515137362077712/,p.delgrange@laposte.net,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_59367_3589,2026-06-28
fest-04877,festival,Salon du Livre de Marlenheim,Festival / salon du livre,,67520,Marlenheim,Bas-Rhin,Grand Est,48.6190542828,7.50589211094,,mairie@marlenheim.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_67282_3664,2026-06-28
fest-04878,festival,Les Journées Fana'manga,Festival / salon du livre,,40200,Mimizan,Landes,Nouvelle-Aquitaine,44.1890027231,-1.24571912607,https://catalogue.mimizan.com/fanamanga,mediatheque@mimizan.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_40184_3925,2026-06-28
fest-04879,festival,Les 24 heures du livre,Festival / salon du livre,Route  du Stade,43400,Le Chambon-sur-Lignon,Haute-Loire,Auvergne-Rhône-Alpes,45.0524632592,4.31966525163,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/1997,,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_43051_3058,2026-06-28
fest-04880,festival,Seine Lectures,Festival/salon du livre — Lecture à voix haute,20 Avenue Général-de-Gaulle,27350,Routot,Eure,Normandie,49.3851066473,0.726281563291,https://animationlectureplaisir.jimdo.com/et-encore/festival-seine-lectures/,animationlectureplaisir@gmail.com,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_27500_5547,2026-06-28
fest-04881,festival,La Nuit de La Lecture,Festival / salon du livre,,33490,Saint-Maixant,Gironde,Nouvelle-Aquitaine,44.5770246409,-0.246142662745,malagar.fr,accueil@malagar.fr,Saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_33438_5996,2026-06-28
fest-04882,festival,Le Printemps des poètes,Festival / salon du livre,,37000,Tours,Indre-et-Loire,Centre-Val de Loire,47.3986382281,0.696526376417,https://www.leprintempsdespoetesatours.com/,,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_37261_6747,2026-06-28
fest-04883,festival,livres à vous,"Festival/salon du livre — Fiction (roman, théâtre, etc.)",Rue du moulinet,38500,Voiron,Isère,Auvergne-Rhône-Alpes,45.3791720843,5.58240310671,https://www.livresavous.fr/,typhaine.bossy@paysvoironnais.com,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_38563_7193,2026-06-28
fest-04884,festival,Auxerre fait son Angoulême,Festival / salon du livre,,89000,Auxerre,Yonne,Bourgogne-Franche-Comté,47.793488225,3.58168281761,,asso.auxid@gmail.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_89024_490,2026-06-28
fest-04885,festival,Festival du premier roman de Chambéry,"Festival/salon du livre — Fiction (roman, théâtre, etc.)",77 place Métropole,73000,Chambéry,Savoie,Auvergne-Rhône-Alpes,45.583182552,5.90903392417,www.festivalpremierroman.com,communication@festivalpremierroman.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_73065_1427,2026-06-28
fest-04886,festival,Rêves d'Océan - Festival du livre jeunesse et BD,"Festival/salon du livre — Fiction (roman, théâtre, etc.), Bande dessinée, comics, manga",Port de Doëlan,29360,Clohars-Carnoët,Finistère,Bretagne,47.7943407144,-3.56681364982,https://www.reves-doceans.fr/,festival@reves-doceans.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_29031_1704,2026-06-28
fest-04887,festival,Salon du livre jeunesse de Louargat,Festival / salon du livre,Salle de l'Argoat au Bourg,22540,Louargat,Côtes-d'Armor,Bretagne,48.5612002546,-3.34101341684,,milleetunepages.biet@yahoo.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_22135_3456,2026-06-28
fest-04888,festival,Salon du livre et exposition d'art,"Festival/salon du livre — Bande dessinée, comics, manga, Fiction (roman, théâtre, etc.), Non-fiction (documentaire, autobiographie, essai, récit, etc.), Poésie, Polar, Science-fiction, tout les genres",1 Rue Brient 1er,44110,Châteaubriant,Loire-Atlantique,Pays de la Loire,47.7221583524,-1.38664809937,https://auroresetoileeschateaubriant.weebly.com/,jocelyne.gautier2@bbox.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_44036_1521,2026-06-28
fest-04889,festival,Salon du livre de jardin,Festival / salon du livre,Avenue De la libération,83160,La Valette-du-Var,Var,Provence-Alpes-Côte d'Azur,43.1499152044,5.99222538877,domainedorves.fr,lesamisdorves@gmail.com,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_83144_2887,2026-06-28
fest-04890,festival,Trouées poétiques,Festival / salon du livre,Médiathèque de Pondichéry,56290,Port-Louis,Morbihan,Bretagne,47.7099205258,-3.34845750769,,troueespoetiques@yahoo.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_56181_5191,2026-06-28
fest-04891,festival,BD À la Plage,Festival / salon du livre,51 Rue Pierre Sémard,34200,Sète,Hérault,Occitanie,43.3917705831,3.64705148296,https://www.bdplage.fr/,,Saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_34301_6344,2026-06-28
fest-04892,festival,Festival BD Aigues-Mortes,Festival / salon du livre,Boulevard Interieur Nord,30220,Aigues-Mortes,Gard,Occitanie,43.5507249635,4.18349802063,https://www.facebook.com/bdaiguesmortes,florent.barcelo1973@gmail.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_30003_25,2026-06-28
fest-04893,festival,Les Boréales,"Festival/salon du livre — Bande dessinée, comics, manga, Fiction (roman, théâtre, etc.), Non-fiction (documentaire, autobiographie, essai, récit, etc.), Polar, Science-fiction",14 rue Alfred Kastler,14000,Caen,Calvados,Normandie,49.1847936737,-0.369801713036,www.lesboreales.com,remy.carras@normandielivre.fr,Après-saison (6 septembre - 31 décembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_14118_1147,2026-06-28
fest-04894,festival,Par monts et par mots - rencontres littéraires et culturelles pour les enfants des villes et les enfants des champs,Festival / salon du livre,,32013,Auch,Gers,Occitanie,43.6534300414,0.575190250459,http://www.mairie-auch.fr/index.php/a-la-une/1562-par-monts-et-par-mots,sandrine.trochet@wanadoo.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_32013_445,2026-06-28
fest-04895,festival,Salon du Livre de Marmande,Festival / salon du livre,,47200,Marmande,Lot-et-Garonne,Nouvelle-Aquitaine,44.5055176845,0.172174280849,https://www.salondulivre-marmande.fr,assokitculture@gmail.com,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_47157_3671,2026-06-28
fest-04896,festival,Salon du livre de Miribel,Festival / salon du livre,,1700,Miribel,Ain,Auvergne-Rhône-Alpes,45.8442099203,4.94106746787,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/1733,,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_01249_3938,2026-06-28
fest-04897,festival,Leitura Furiosa,Festival/salon du livre — Littérature performative,2 Place Léon Gontier,80000,Amiens,Somme,Hauts-de-France,49.9009532186,2.29007445539,http://www.assocardan.org/?cat=204,lectures@assocardan.org,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_80021_193,2026-06-28
fest-04898,festival,Festival du livre jeunesse d'annemasse,Festival / salon du livre,,74100,Annemasse,Haute-Savoie,Auvergne-Rhône-Alpes,46.1909730986,6.24250704322,http://www.festivaldulivrejeunesseannemasse.blogspot.fr,,Saison (21 juin - 5 septembre),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_74012_273,2026-06-28
fest-04899,festival,Délires de lire - Salon du livre jeunesse de Saint-Gervais -la-Forêt,"Festival/salon du livre — Fiction (roman, théâtre, etc.), littérature jeunesse",rue des écoles,41350,Saint-Gervais-la-Forêt,Loir-et-Cher,Centre-Val de Loire,47.5607456407,1.36138962511,www.stgervais41.fr,mairie@stgervais41.fr,Avant-saison (1er janvier - 20 juin),exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_41212_5879,2026-06-28
fest-04900,festival,Parole sud,Festival / salon du livre,,97480,Saint-Joseph,La Réunion,La Réunion,-21.3063550443,55.6420686506,,josievirin@yahoo.fr,Septembre,exacte,Panorama des festivals — Ministère de la Culture / data.culture.gouv.fr,FEST_97412_5945,2026-06-28
